user_id,device_id,app_id,resource_id,event_type,location,timestamp
U093,D033,APP008,R047,ADMIN_ACTION,AU,1715586496
U051,D059,APP004,R009,FAILED_LOGIN,US,1714659652
U086,D080,APP013,R022,ADMIN_ACTION,CN,1714806135
U167,D077,APP005,R020,OPEN_APP,AU,1713842432
U123,D041,APP006,R026,OPEN_APP,SG,1715059433
U148,D032,APP011,R025,FAILED_LOGIN,RU,1714648089
U094,D015,APP030,R037,ACCESS,AU,1715288534
U047,D088,APP025,R036,LOGIN,IN,1714936183
U182,D027,APP015,R019,LOGOUT,RU,1714716064
U173,D064,APP005,R041,FAILED_LOGIN,KR,1714059823
U169,D020,APP023,R028,DOWNLOAD,VN,1714883522
U154,D062,APP019,R026,DOWNLOAD,UK,1713154204
U093,D090,APP029,R035,LOGOUT,VN,1714041156
U169,D086,APP012,R011,LOGIN,AU,1714676118
U193,D043,APP026,R028,LOGOUT,US,1713413585
U067,D029,APP017,R048,ACCESS,FR,1714569171
U101,D060,APP025,R044,TOKEN_REFRESH,CN,1713103023
U124,D014,APP010,R027,LOGOUT,VN,1713594228
U090,D040,APP011,R030,ACCESS,UK,1715025538
U090,D061,APP004,R029,ADMIN_ACTION,CN,1713281749
U077,D006,APP026,R046,LOGOUT,US,1714438973
U166,D014,APP022,R011,ACCESS,UK,1713731709
U142,D021,APP011,R036,DOWNLOAD,FR,1713972472
U104,D081,APP006,R012,DOWNLOAD,DE,1713122441
U189,D079,APP029,R013,ADMIN_ACTION,AU,1714801675
U100,D001,APP023,R014,ACCESS,SG,1713262411
U148,D014,APP026,R035,TOKEN_REFRESH,CN,1714367279
U051,D059,APP004,R017,ADMIN_ACTION,UK,1714314512
U153,D050,APP020,R026,LOGOUT,CN,1714476331
U118,D080,APP006,R044,FAILED_LOGIN,TH,1715577334
U152,D011,APP022,R009,OPEN_APP,VN,1714000646
U079,D015,APP006,R024,TOKEN_REFRESH,UK,1714629333
U108,D077,APP005,R037,DOWNLOAD,DE,1713779107
U125,D082,APP018,R045,TOKEN_REFRESH,UK,1713699884
U126,D037,APP005,R012,OPEN_APP,RU,1714891635
U159,D007,APP028,R023,LOGIN,FR,1713572668
U050,D050,APP018,R033,ADMIN_ACTION,DE,1715062447
U107,D091,APP027,R029,ADMIN_ACTION,JP,1713346745
U145,D004,APP026,R049,ACCESS,SG,1713137133
U071,D029,APP018,R019,TOKEN_REFRESH,BR,1714918144
U145,D096,APP025,R050,ADMIN_ACTION,UK,1715142475
U029,D074,APP004,R018,OPEN_APP,UK,1713174527
U195,D093,APP015,R035,ACCESS,DE,1713429565
U189,D084,APP025,R016,FAILED_LOGIN,RU,1713135184
U116,D034,APP012,R006,ADMIN_ACTION,RU,1713492352
U199,D031,APP007,R048,OPEN_APP,RU,1715559623
U162,D055,APP006,R040,TOKEN_REFRESH,BR,1713866625
U053,D008,APP019,R023,FAILED_LOGIN,AU,1715259759
U044,D042,APP023,R019,FAILED_LOGIN,AU,1714121318
U132,D087,APP027,R007,TOKEN_REFRESH,BR,1714726359
U016,D036,APP028,R042,TOKEN_REFRESH,IN,1713556545
U064,D019,APP023,R021,ACCESS,BR,1714647106
U126,D019,APP019,R041,FAILED_LOGIN,CA,1714737385
U097,D058,APP003,R041,LOGOUT,DE,1715162639
U192,D036,APP023,R024,ADMIN_ACTION,FR,1714372750
U149,D001,APP028,R050,LOGOUT,IN,1714922875
U163,D086,APP023,R023,LOGOUT,BR,1715241538
U102,D028,APP014,R014,ADMIN_ACTION,SG,1714354194
U073,D044,APP018,R037,TOKEN_REFRESH,AU,1715035654
U088,D088,APP025,R004,LOGIN,VN,1714927625
U005,D016,APP030,R011,ADMIN_ACTION,FR,1713002835
U110,D026,APP023,R009,FAILED_LOGIN,JP,1714149320
U024,D084,APP012,R017,LOGOUT,CN,1713694262
U014,D051,APP021,R020,ACCESS,DE,1713382517
U181,D013,APP001,R014,ADMIN_ACTION,VN,1713556583
U152,D029,APP017,R044,ADMIN_ACTION,US,1713033816
U179,D044,APP027,R008,DOWNLOAD,IN,1713554382
U123,D010,APP008,R025,LOGOUT,IN,1713429610
U027,D041,APP012,R020,TOKEN_REFRESH,DE,1713558455
U165,D087,APP005,R005,LOGIN,AU,1713688354
U113,D045,APP024,R014,TOKEN_REFRESH,TH,1714726836
U158,D088,APP015,R014,LOGOUT,TH,1713421381
U036,D097,APP004,R038,DOWNLOAD,CN,1714800986
U081,D018,APP008,R018,LOGOUT,KR,1715321113
U154,D077,APP024,R039,FAILED_LOGIN,BR,1713112509
U169,D039,APP007,R034,ACCESS,IN,1714643122
U076,D083,APP002,R016,ADMIN_ACTION,DE,1713472881
U062,D064,APP021,R039,LOGOUT,UK,1713050612
U093,D041,APP005,R025,DOWNLOAD,CN,1715291584
U175,D023,APP025,R031,LOGOUT,US,1715463581
U018,D002,APP009,R014,LOGIN,TH,1713253624
U102,D065,APP010,R041,DOWNLOAD,DE,1714687273
U022,D082,APP018,R035,TOKEN_REFRESH,SG,1713350631
U080,D011,APP017,R014,TOKEN_REFRESH,UK,1714370490
U101,D076,APP021,R049,LOGOUT,SG,1714834949
U187,D031,APP002,R016,LOGOUT,TH,1714822356
U030,D059,APP020,R039,LOGIN,SG,1713736712
U031,D002,APP023,R009,LOGIN,JP,1715082106
U089,D067,APP017,R047,FAILED_LOGIN,JP,1714559733
U033,D096,APP025,R018,LOGOUT,BR,1713123129
U086,D055,APP009,R034,LOGOUT,SG,1715418652
U161,D010,APP016,R030,OPEN_APP,US,1715095516
U146,D022,APP012,R011,FAILED_LOGIN,BR,1713431614
U147,D087,APP024,R008,ACCESS,IN,1715134166
U001,D006,APP028,R001,ACCESS,US,1714978724
U094,D050,APP030,R010,TOKEN_REFRESH,TH,1713148325
U142,D092,APP024,R042,DOWNLOAD,KR,1714349735
U064,D054,APP030,R047,OPEN_APP,SG,1713326682
U147,D048,APP004,R033,LOGIN,JP,1713936105
U133,D006,APP013,R005,ADMIN_ACTION,RU,1714184080
U199,D040,APP011,R006,ADMIN_ACTION,US,1714547359
U052,D038,APP019,R020,ACCESS,FR,1714544651
U152,D064,APP025,R050,ACCESS,IN,1715292435
U195,D032,APP005,R001,DOWNLOAD,US,1713977263
U139,D045,APP021,R045,LOGIN,CN,1713006132
U195,D085,APP013,R048,FAILED_LOGIN,VN,1713860647
U136,D031,APP014,R032,LOGIN,JP,1714173672
U024,D006,APP030,R015,DOWNLOAD,IN,1714562344
U118,D096,APP003,R038,LOGOUT,UK,1713559997
U164,D051,APP003,R038,LOGIN,DE,1713548230
U061,D038,APP009,R021,DOWNLOAD,IN,1714368398
U082,D058,APP009,R015,LOGOUT,KR,1713570894
U200,D099,APP019,R007,TOKEN_REFRESH,VN,1713689438
U116,D060,APP011,R027,LOGOUT,UK,1714502766
U198,D027,APP015,R020,ADMIN_ACTION,SG,1713502953
U024,D021,APP026,R044,FAILED_LOGIN,RU,1715530434
U011,D028,APP027,R021,TOKEN_REFRESH,VN,1714041105
U092,D051,APP017,R004,FAILED_LOGIN,SG,1713729254
U008,D052,APP028,R029,ACCESS,VN,1714937949
U027,D018,APP004,R001,LOGIN,RU,1713932344
U034,D026,APP027,R026,OPEN_APP,CA,1713352486
U150,D076,APP009,R005,LOGIN,VN,1713829425
U166,D057,APP026,R009,LOGOUT,TH,1714390621
U032,D006,APP015,R004,TOKEN_REFRESH,TH,1715407044
U111,D093,APP013,R032,LOGIN,DE,1714789558
U045,D046,APP007,R012,FAILED_LOGIN,SG,1714870707
U039,D005,APP020,R040,ACCESS,CA,1714237760
U128,D053,APP029,R036,ADMIN_ACTION,US,1713367930
U072,D050,APP005,R027,ACCESS,CA,1715205424
U064,D081,APP026,R035,LOGIN,DE,1714506225
U123,D070,APP026,R032,OPEN_APP,TH,1715372512
U129,D042,APP013,R018,TOKEN_REFRESH,US,1714337469
U153,D029,APP001,R050,FAILED_LOGIN,US,1714978387
U136,D046,APP025,R038,ACCESS,JP,1713419993
U064,D085,APP008,R018,LOGIN,BR,1713920278
U148,D050,APP012,R012,TOKEN_REFRESH,KR,1715485206
U082,D095,APP023,R023,LOGIN,IN,1714475061
U146,D073,APP005,R037,ACCESS,RU,1715064548
U139,D040,APP006,R032,LOGIN,VN,1713235585
U060,D078,APP008,R002,ADMIN_ACTION,US,1714391393
U158,D026,APP026,R009,OPEN_APP,IN,1713744320
U083,D008,APP001,R010,TOKEN_REFRESH,BR,1713465234
U135,D047,APP003,R024,DOWNLOAD,AU,1713423759
U087,D039,APP011,R009,TOKEN_REFRESH,IN,1714832358
U164,D063,APP021,R021,TOKEN_REFRESH,IN,1715357103
U178,D079,APP026,R023,ACCESS,CA,1715470235
U045,D049,APP010,R047,FAILED_LOGIN,JP,1713745362
U187,D001,APP023,R037,DOWNLOAD,RU,1715380195
U009,D024,APP020,R021,ACCESS,CA,1715372089
U027,D064,APP005,R022,LOGOUT,KR,1714454627
U082,D022,APP021,R006,OPEN_APP,FR,1713047796
U068,D027,APP008,R045,LOGOUT,CN,1714076501
U028,D093,APP001,R004,DOWNLOAD,FR,1714760153
U043,D053,APP016,R025,OPEN_APP,UK,1714574321
U026,D062,APP026,R037,ACCESS,JP,1714892836
U019,D005,APP010,R002,OPEN_APP,SG,1713439248
U019,D044,APP006,R025,TOKEN_REFRESH,IN,1713314582
U141,D012,APP011,R039,ADMIN_ACTION,IN,1713129994
U111,D084,APP006,R039,DOWNLOAD,JP,1713224629
U026,D043,APP007,R013,DOWNLOAD,IN,1715324115
U185,D094,APP018,R017,FAILED_LOGIN,SG,1713996349
U025,D007,APP013,R037,ADMIN_ACTION,JP,1713228609
U093,D001,APP014,R006,FAILED_LOGIN,RU,1715517486
U123,D026,APP004,R002,ACCESS,JP,1714223945
U021,D061,APP028,R008,FAILED_LOGIN,BR,1714667098
U121,D063,APP029,R043,FAILED_LOGIN,VN,1715282229
U100,D024,APP012,R025,OPEN_APP,JP,1714869717
U012,D034,APP015,R030,FAILED_LOGIN,KR,1714126430
U145,D008,APP005,R049,LOGOUT,VN,1714441965
U139,D053,APP025,R038,ACCESS,UK,1713255784
U100,D067,APP014,R035,ADMIN_ACTION,AU,1713988354
U122,D039,APP003,R026,LOGIN,UK,1715395870
U133,D074,APP022,R040,TOKEN_REFRESH,VN,1714883409
U045,D022,APP007,R013,TOKEN_REFRESH,US,1714775763
U021,D088,APP014,R013,TOKEN_REFRESH,RU,1715495810
U067,D041,APP030,R047,LOGOUT,VN,1714627805
U143,D051,APP018,R021,FAILED_LOGIN,UK,1714921650
U004,D090,APP020,R038,DOWNLOAD,VN,1714738297
U039,D019,APP019,R038,LOGOUT,TH,1713443064
U145,D100,APP004,R019,OPEN_APP,TH,1714723397
U068,D050,APP021,R032,ADMIN_ACTION,US,1713722258
U071,D052,APP005,R040,DOWNLOAD,US,1714660075
U085,D089,APP008,R004,ADMIN_ACTION,TH,1714126524
U096,D003,APP011,R020,FAILED_LOGIN,SG,1715062000
U179,D088,APP004,R015,TOKEN_REFRESH,SG,1714858540
U199,D042,APP009,R047,DOWNLOAD,AU,1713374496
U049,D057,APP007,R027,ADMIN_ACTION,BR,1715166363
U096,D008,APP017,R011,LOGOUT,SG,1715125653
U104,D018,APP025,R034,LOGIN,JP,1713808508
U052,D008,APP008,R003,ADMIN_ACTION,US,1714511522
U181,D026,APP009,R024,ADMIN_ACTION,UK,1714664896
U163,D016,APP022,R002,ACCESS,CN,1715050120
U153,D058,APP006,R031,OPEN_APP,CN,1713685825
U067,D096,APP027,R045,LOGOUT,SG,1713115135
U099,D007,APP006,R037,ACCESS,RU,1713928413
U166,D029,APP022,R014,FAILED_LOGIN,CA,1714717597
U132,D003,APP028,R050,LOGIN,FR,1713554965
U166,D023,APP020,R001,ACCESS,SG,1715551579
U079,D092,APP023,R042,FAILED_LOGIN,DE,1714579052
U090,D059,APP009,R014,ADMIN_ACTION,SG,1715183713
U160,D051,APP019,R007,LOGIN,UK,1714569633
U144,D083,APP020,R039,FAILED_LOGIN,SG,1713453423
U124,D009,APP011,R018,OPEN_APP,RU,1714161339
U067,D084,APP023,R042,FAILED_LOGIN,KR,1713628849
U133,D098,APP008,R004,DOWNLOAD,CA,1714340439
U175,D018,APP024,R002,ADMIN_ACTION,SG,1714088112
U108,D052,APP013,R048,LOGIN,AU,1715399319
U049,D044,APP024,R046,ACCESS,CA,1715242422
U164,D061,APP030,R043,OPEN_APP,UK,1714259108
U044,D085,APP029,R036,TOKEN_REFRESH,SG,1713409376
U121,D017,APP024,R017,TOKEN_REFRESH,CA,1714407744
U168,D012,APP008,R023,ACCESS,IN,1714288008
U108,D043,APP012,R017,FAILED_LOGIN,FR,1713494011
U121,D007,APP028,R041,LOGOUT,FR,1713815975
U129,D016,APP028,R044,DOWNLOAD,UK,1714251394
U106,D007,APP028,R010,TOKEN_REFRESH,KR,1714437261
U105,D073,APP029,R030,TOKEN_REFRESH,CN,1713756471
U200,D011,APP016,R022,TOKEN_REFRESH,CN,1713243326
U002,D058,APP009,R014,TOKEN_REFRESH,AU,1713664525
U126,D098,APP025,R006,TOKEN_REFRESH,AU,1714819117
U163,D055,APP013,R028,ADMIN_ACTION,DE,1713019583
U010,D069,APP007,R047,OPEN_APP,US,1714351459
U194,D068,APP007,R002,LOGIN,CA,1714043639
U058,D089,APP029,R023,FAILED_LOGIN,JP,1713430789
U099,D065,APP019,R020,TOKEN_REFRESH,VN,1713191756
U077,D038,APP015,R047,OPEN_APP,DE,1713561153
U088,D063,APP012,R049,ACCESS,JP,1714691947
U005,D030,APP008,R047,TOKEN_REFRESH,KR,1713091910
U151,D065,APP006,R008,OPEN_APP,IN,1713156713
U097,D082,APP009,R050,LOGIN,AU,1713201160
U170,D014,APP021,R002,LOGIN,IN,1713485657
U107,D057,APP013,R008,FAILED_LOGIN,FR,1713642261
U053,D089,APP022,R041,LOGIN,SG,1714765262
U170,D013,APP022,R034,FAILED_LOGIN,AU,1715540214
U180,D018,APP014,R007,LOGOUT,SG,1713478203
U028,D064,APP007,R039,ACCESS,BR,1714103076
U134,D026,APP012,R046,DOWNLOAD,SG,1713672655
U011,D071,APP016,R014,ADMIN_ACTION,CN,1713983586
U001,D002,APP022,R006,LOGOUT,RU,1715408171
U172,D064,APP005,R006,LOGOUT,IN,1713424843
U066,D083,APP008,R030,FAILED_LOGIN,SG,1714947320
U013,D013,APP027,R012,LOGIN,RU,1714218727
U093,D087,APP011,R028,LOGOUT,VN,1713192472
U003,D018,APP022,R042,TOKEN_REFRESH,CN,1714499578
U113,D080,APP009,R047,LOGOUT,CN,1714437483
U047,D015,APP013,R026,ADMIN_ACTION,SG,1714617808
U177,D062,APP026,R027,TOKEN_REFRESH,VN,1713555793
U179,D093,APP002,R011,LOGOUT,DE,1715477786
U124,D073,APP022,R029,TOKEN_REFRESH,AU,1714592790
U200,D046,APP020,R002,TOKEN_REFRESH,FR,1715047335
U029,D053,APP015,R003,LOGOUT,SG,1714318009
U004,D091,APP028,R044,ACCESS,CA,1714418935
U133,D067,APP023,R045,LOGOUT,DE,1714042607
U124,D045,APP022,R044,DOWNLOAD,JP,1715341865
U157,D007,APP001,R042,TOKEN_REFRESH,UK,1714968340
U127,D022,APP003,R049,ADMIN_ACTION,CN,1714010373
U085,D036,APP002,R033,ACCESS,UK,1714588121
U104,D031,APP003,R030,ADMIN_ACTION,BR,1715403482
U115,D012,APP028,R032,ADMIN_ACTION,CN,1713497892
U128,D096,APP021,R002,LOGOUT,DE,1714729473
U010,D072,APP018,R001,LOGOUT,BR,1715534212
U159,D082,APP010,R033,ACCESS,CA,1714913474
U088,D047,APP027,R004,ACCESS,RU,1714906143
U085,D072,APP025,R040,ADMIN_ACTION,IN,1714523767
U184,D058,APP004,R007,ACCESS,US,1714431755
U091,D082,APP026,R019,OPEN_APP,IN,1713445947
U012,D022,APP016,R009,DOWNLOAD,VN,1714066566
U157,D026,APP007,R008,DOWNLOAD,KR,1714916989
U049,D092,APP011,R007,DOWNLOAD,US,1715469652
U032,D099,APP029,R029,ADMIN_ACTION,CA,1715471771
U130,D018,APP016,R001,LOGIN,UK,1714815338
U150,D062,APP030,R033,TOKEN_REFRESH,IN,1715426632
U045,D094,APP027,R009,LOGOUT,DE,1715518872
U156,D042,APP017,R025,DOWNLOAD,AU,1714041188
U071,D051,APP011,R019,ADMIN_ACTION,BR,1713559402
U036,D053,APP020,R045,FAILED_LOGIN,RU,1715297664
U081,D092,APP024,R036,ACCESS,KR,1713879598
U160,D092,APP010,R044,OPEN_APP,TH,1713556465
U182,D084,APP006,R033,OPEN_APP,IN,1713484044
U195,D046,APP018,R031,DOWNLOAD,CA,1715239350
U074,D055,APP026,R001,LOGOUT,US,1714597485
U038,D007,APP022,R004,ACCESS,SG,1713675011
U074,D088,APP009,R010,LOGIN,IN,1714237909
U053,D097,APP018,R003,OPEN_APP,RU,1714898318
U027,D079,APP028,R044,ACCESS,IN,1715354139
U100,D031,APP017,R045,FAILED_LOGIN,IN,1713197047
U098,D050,APP014,R044,OPEN_APP,UK,1713225662
U004,D096,APP009,R013,ADMIN_ACTION,RU,1713946018
U163,D091,APP023,R042,OPEN_APP,BR,1715467866
U140,D095,APP020,R013,ACCESS,SG,1714882466
U046,D088,APP003,R012,TOKEN_REFRESH,IN,1715155229
U031,D049,APP002,R028,FAILED_LOGIN,UK,1714108301
U034,D021,APP019,R017,LOGIN,CN,1714955935
U182,D020,APP002,R010,OPEN_APP,AU,1713213303
U199,D081,APP020,R043,FAILED_LOGIN,FR,1715401981
U141,D046,APP003,R046,OPEN_APP,UK,1713922587
U048,D067,APP003,R033,TOKEN_REFRESH,DE,1715277843
U138,D052,APP003,R023,ACCESS,TH,1713894870
U170,D043,APP011,R024,FAILED_LOGIN,KR,1715225073
U122,D072,APP027,R049,LOGIN,VN,1714451259
U115,D031,APP029,R042,ACCESS,US,1714346107
U098,D015,APP013,R017,FAILED_LOGIN,US,1715167900
U198,D048,APP017,R033,ADMIN_ACTION,FR,1713183927
U076,D084,APP007,R021,LOGOUT,VN,1713702104
U198,D069,APP018,R001,LOGOUT,KR,1713894121
U176,D055,APP027,R007,ACCESS,UK,1714825519
U166,D010,APP024,R044,TOKEN_REFRESH,US,1714926130
U184,D043,APP002,R006,LOGOUT,US,1713746553
U065,D072,APP003,R037,ACCESS,TH,1714084848
U105,D050,APP015,R041,DOWNLOAD,DE,1714327095
U005,D050,APP022,R008,LOGIN,CA,1713265237
U194,D096,APP019,R003,LOGOUT,CN,1715109051
U028,D038,APP026,R044,FAILED_LOGIN,AU,1713362829
U073,D098,APP030,R029,DOWNLOAD,DE,1713129264
U122,D021,APP018,R015,TOKEN_REFRESH,IN,1714639941
U140,D038,APP021,R010,FAILED_LOGIN,CA,1714565022
U003,D071,APP028,R036,TOKEN_REFRESH,VN,1713175209
U002,D074,APP020,R026,LOGOUT,SG,1713881025
U192,D095,APP029,R047,OPEN_APP,KR,1714730798
U166,D066,APP005,R011,TOKEN_REFRESH,KR,1715587402
U065,D025,APP004,R012,LOGIN,RU,1715302048
U119,D083,APP018,R005,FAILED_LOGIN,CA,1713282539
U065,D013,APP007,R047,ADMIN_ACTION,CN,1714497946
U033,D086,APP021,R016,LOGOUT,SG,1713292799
U050,D041,APP016,R029,OPEN_APP,AU,1714282095
U178,D075,APP005,R037,OPEN_APP,BR,1714326797
U110,D022,APP001,R021,ACCESS,BR,1713929146
U183,D095,APP021,R028,FAILED_LOGIN,RU,1714507793
U035,D087,APP024,R022,ADMIN_ACTION,FR,1714867966
U092,D100,APP010,R032,LOGOUT,JP,1715544380
U021,D036,APP028,R009,ACCESS,SG,1713320706
U187,D010,APP029,R002,LOGIN,RU,1715440625
U149,D052,APP025,R038,ACCESS,TH,1713153747
U142,D034,APP018,R035,ADMIN_ACTION,CA,1713623411
U094,D051,APP008,R050,FAILED_LOGIN,JP,1714949097
U129,D066,APP003,R026,OPEN_APP,UK,1713044424
U170,D031,APP028,R040,TOKEN_REFRESH,BR,1715156445
U036,D058,APP006,R012,TOKEN_REFRESH,IN,1715027960
U092,D006,APP008,R049,ADMIN_ACTION,KR,1713263658
U068,D048,APP008,R003,ACCESS,UK,1714515198
U100,D061,APP030,R030,LOGIN,US,1714359252
U027,D091,APP017,R041,FAILED_LOGIN,RU,1714104427
U149,D070,APP019,R012,DOWNLOAD,CA,1714587621
U094,D076,APP021,R005,FAILED_LOGIN,DE,1713934907
U133,D052,APP012,R023,ADMIN_ACTION,BR,1715022116
U155,D001,APP017,R009,ADMIN_ACTION,JP,1713964651
U020,D066,APP021,R018,ACCESS,JP,1713783939
U041,D047,APP020,R046,LOGOUT,CA,1713966142
U107,D043,APP024,R008,ADMIN_ACTION,CA,1715008294
U123,D027,APP019,R011,DOWNLOAD,US,1714022027
U012,D017,APP019,R038,TOKEN_REFRESH,JP,1715150179
U011,D074,APP005,R004,TOKEN_REFRESH,SG,1713755132
U133,D052,APP020,R037,LOGIN,TH,1714188894
U022,D028,APP015,R039,ADMIN_ACTION,RU,1715020263
U044,D029,APP027,R027,TOKEN_REFRESH,BR,1715443795
U197,D024,APP020,R043,FAILED_LOGIN,JP,1714437267
U117,D077,APP019,R005,ACCESS,DE,1714616744
U034,D014,APP001,R013,DOWNLOAD,RU,1713627305
U156,D013,APP006,R031,LOGIN,TH,1715228978
U129,D097,APP004,R006,ADMIN_ACTION,CA,1713546638
U155,D070,APP027,R001,DOWNLOAD,UK,1714764476
U095,D006,APP023,R034,DOWNLOAD,KR,1715022172
U197,D049,APP012,R038,LOGOUT,DE,1713561546
U066,D062,APP025,R015,LOGOUT,SG,1715509419
U140,D053,APP009,R013,LOGIN,IN,1713029838
U148,D067,APP004,R034,LOGIN,DE,1713861588
U177,D041,APP014,R024,LOGOUT,JP,1714787073
U167,D075,APP009,R017,DOWNLOAD,AU,1714533622
U157,D036,APP022,R026,ACCESS,DE,1715315695
U143,D062,APP006,R024,ADMIN_ACTION,SG,1714286196
U148,D045,APP025,R046,DOWNLOAD,IN,1713579101
U169,D016,APP024,R015,ADMIN_ACTION,BR,1713678617
U026,D028,APP017,R026,OPEN_APP,BR,1715309284
U158,D090,APP022,R046,LOGIN,JP,1714632019
U163,D001,APP026,R006,TOKEN_REFRESH,FR,1715517611
U112,D012,APP003,R017,ACCESS,CN,1713335710
U156,D005,APP024,R025,DOWNLOAD,AU,1715185255
U074,D092,APP020,R004,TOKEN_REFRESH,CA,1715073531
U113,D002,APP007,R043,FAILED_LOGIN,KR,1713140967
U154,D066,APP017,R045,ACCESS,AU,1713710862
U173,D005,APP012,R016,LOGIN,JP,1713364245
U071,D100,APP013,R023,DOWNLOAD,DE,1715458198
U052,D067,APP001,R048,LOGOUT,TH,1713378183
U141,D037,APP024,R036,OPEN_APP,CN,1714159757
U058,D078,APP007,R030,DOWNLOAD,AU,1713019509
U067,D023,APP014,R033,LOGOUT,UK,1713303608
U129,D038,APP011,R008,FAILED_LOGIN,TH,1715256130
U148,D033,APP023,R029,DOWNLOAD,AU,1715028490
U198,D032,APP025,R022,ADMIN_ACTION,CA,1714932401
U151,D004,APP016,R008,FAILED_LOGIN,VN,1714605047
U163,D029,APP022,R045,ACCESS,BR,1714324270
U106,D046,APP017,R035,LOGIN,IN,1714104568
U064,D037,APP003,R026,OPEN_APP,VN,1715325957
U046,D061,APP011,R023,ACCESS,TH,1715406325
U069,D024,APP024,R044,ACCESS,FR,1713837462
U061,D095,APP008,R017,ACCESS,KR,1713850464
U064,D080,APP012,R010,LOGOUT,VN,1713329200
U174,D085,APP016,R040,LOGIN,BR,1715271106
U011,D062,APP012,R040,OPEN_APP,FR,1715409708
U071,D063,APP006,R049,FAILED_LOGIN,DE,1713931524
U193,D074,APP005,R004,DOWNLOAD,FR,1715268145
U009,D065,APP012,R026,TOKEN_REFRESH,FR,1713504860
U179,D067,APP015,R021,LOGIN,US,1713883959
U098,D075,APP004,R021,OPEN_APP,AU,1714089263
U048,D071,APP009,R016,FAILED_LOGIN,FR,1715571460
U088,D047,APP006,R032,DOWNLOAD,KR,1714757803
U180,D097,APP012,R024,DOWNLOAD,SG,1714890494
U047,D074,APP005,R037,ACCESS,RU,1713418884
U185,D035,APP026,R016,DOWNLOAD,RU,1714597540
U051,D019,APP026,R048,TOKEN_REFRESH,FR,1713040862
U046,D054,APP016,R009,OPEN_APP,BR,1715041033
U077,D033,APP018,R037,LOGIN,DE,1713415130
U177,D021,APP002,R014,FAILED_LOGIN,FR,1713403919
U116,D096,APP011,R017,OPEN_APP,CN,1715350278
U143,D033,APP012,R002,DOWNLOAD,VN,1714472580
U174,D078,APP007,R037,TOKEN_REFRESH,BR,1714193735
U091,D042,APP022,R033,ADMIN_ACTION,BR,1714874560
U021,D049,APP020,R019,ADMIN_ACTION,CA,1713607537
U043,D082,APP026,R022,DOWNLOAD,CA,1715568214
U147,D052,APP028,R005,LOGOUT,JP,1714441269
U059,D041,APP011,R042,FAILED_LOGIN,IN,1714121860
U155,D083,APP013,R018,ADMIN_ACTION,BR,1714523223
U192,D076,APP017,R029,DOWNLOAD,JP,1713771274
U006,D017,APP024,R016,FAILED_LOGIN,IN,1713335815
U054,D022,APP013,R007,LOGOUT,VN,1714984685
U141,D007,APP001,R050,DOWNLOAD,UK,1713349180
U027,D034,APP020,R010,LOGOUT,CA,1714635133
U080,D030,APP008,R048,FAILED_LOGIN,FR,1713530209
U034,D068,APP027,R011,LOGIN,US,1714496700
U084,D061,APP015,R035,FAILED_LOGIN,UK,1714865814
U035,D090,APP018,R012,ADMIN_ACTION,CA,1715365522
U112,D068,APP021,R041,FAILED_LOGIN,TH,1714456129
U124,D070,APP008,R006,ADMIN_ACTION,SG,1714534206
U106,D034,APP005,R020,LOGIN,US,1715194947
U195,D018,APP012,R019,ADMIN_ACTION,UK,1713034884
U177,D063,APP025,R031,FAILED_LOGIN,US,1714805376
U075,D077,APP008,R001,OPEN_APP,KR,1714726945
U144,D056,APP013,R016,TOKEN_REFRESH,IN,1714634617
U097,D029,APP009,R006,DOWNLOAD,CA,1714004795
U133,D098,APP026,R040,FAILED_LOGIN,SG,1715231135
U069,D053,APP007,R005,TOKEN_REFRESH,JP,1714214650
U029,D082,APP015,R040,ADMIN_ACTION,SG,1715063580
U049,D042,APP001,R010,LOGIN,UK,1713092823
U048,D014,APP010,R018,TOKEN_REFRESH,IN,1714838852
U187,D002,APP008,R006,TOKEN_REFRESH,US,1715070222
U056,D044,APP014,R020,ADMIN_ACTION,CN,1714944833
U179,D005,APP011,R006,TOKEN_REFRESH,US,1714117797
U199,D051,APP003,R035,ADMIN_ACTION,JP,1713806112
U065,D049,APP027,R001,LOGOUT,BR,1714044223
U099,D099,APP015,R016,LOGIN,KR,1714932880
U189,D099,APP004,R034,ACCESS,FR,1714632099
U175,D040,APP030,R021,TOKEN_REFRESH,CA,1713176940
U191,D071,APP017,R008,FAILED_LOGIN,FR,1714253312
U051,D047,APP029,R004,ACCESS,VN,1713989712
U163,D056,APP011,R001,TOKEN_REFRESH,BR,1714158047
U150,D016,APP013,R016,LOGIN,US,1715437213
U177,D061,APP023,R039,TOKEN_REFRESH,CN,1713375305
U064,D021,APP016,R006,OPEN_APP,TH,1713251877
U016,D046,APP021,R010,LOGOUT,JP,1715046161
U060,D041,APP018,R042,OPEN_APP,BR,1714840120
U188,D025,APP001,R045,DOWNLOAD,CN,1713565107
U065,D006,APP016,R046,ADMIN_ACTION,UK,1714236122
U139,D090,APP016,R013,TOKEN_REFRESH,UK,1714458211
U083,D094,APP015,R018,TOKEN_REFRESH,VN,1715227751
U040,D058,APP010,R017,OPEN_APP,FR,1713003019
U199,D082,APP017,R025,TOKEN_REFRESH,TH,1713078516
U159,D047,APP025,R040,ACCESS,CN,1713265674
U169,D069,APP027,R025,ACCESS,UK,1715086872
